2019-03-07 14:08:14, intruder, 0, 0, 0
2019-03-07 14:08:16, intruder, 0, 0, 0
2019-03-07 14:08:16, defender, 1, 0, 0
2019-03-07 14:08:18, intruder, 0, 0, 0
2019-03-07 14:08:18, defender, 1, 0, 0
2019-03-07 14:08:28, intruder, 0, -22, 118
2019-03-07 14:08:28, defender, 1, 22, 126
2019-03-07 14:30:25, intruder, 0, -45, 202
2019-03-07 14:31:23, defender, 0, 5, 32
2019-03-07 14:31:23, intruder, 0, -9, 28
2019-03-07 14:31:25, intruder, 0, -22, 74
2019-03-07 14:31:25, defender, 0, 13, 74
2019-03-07 14:31:27, intruder, 0, 0, 0
2019-03-07 14:31:27, defender, 0, 0, 0
2019-03-07 14:31:29, intruder, 0, 0, 0
2019-03-07 14:31:29, defender, 0, 0, 0
2019-03-07 14:31:31, intruder, 0, 0, 0
2019-03-07 14:31:31, defender, 0, 0, 0
2019-03-07 14:31:33, intruder, 0, 0, 0
2019-03-07 14:31:33, defender, 0, 0, 0
2019-03-07 14:31:35, intruder, 0, 0, 0
2019-03-07 14:31:35, defender, 0, 0, 0
2019-03-07 14:31:37, defender, 0, 0, 0
2019-03-07 14:31:37, intruder, 0, 0, 0
2019-03-07 14:31:39, defender, 0, 0, 0
2019-03-07 14:31:39, intruder, 0, 0, 0
2019-03-07 14:31:41, intruder, 0, 0, 0
2019-03-07 14:31:41, defender, 0, 0, 0
2019-03-07 14:31:43, defender, 0, 0, 0
2019-03-07 14:31:43, intruder, 0, 0, 0
2019-03-07 14:31:45, intruder, 0, 0, 0
2019-03-07 14:31:45, defender, 0, 0, 0
2019-03-07 14:32:48, defender, 0, 5, 34
2019-03-07 14:32:48, defender, 1, 8, 30
2019-03-07 14:35:55, defender, 1, 12, 132
2019-03-07 14:35:55, intruder, 0, -24, 128
2019-03-07 14:42:45, defender, 0, 5, 64
2019-03-07 14:42:45, intruder, 0, -20, 88
2019-03-07 14:42:47, defender, 0, 7, 80
2019-03-07 14:42:47, intruder, 0, -18, 76
2019-03-07 14:42:49, defender, 0, 0, 0
2019-03-07 14:42:49, intruder, 0, 0, 0
2019-03-07 14:42:51, defender, 0, 0, 0
2019-03-07 14:42:51, intruder, 0, 0, 0
2019-03-07 14:42:53, defender, 0, 0, 0
2019-03-07 14:42:53, intruder, 0, 0, 0
2019-03-07 14:42:55, intruder, 0, 0, 0
2019-03-07 14:42:55, defender, 0, 0, 0
2019-03-07 14:42:57, defender, 0, 0, 0
2019-03-07 14:42:57, intruder, 0, 0, 0
2019-03-07 14:42:59, defender, 0, 0, 0
2019-03-07 14:42:59, intruder, 0, 0, 0
2019-03-07 14:43:24, defender, 1, 34, 118
2019-03-07 14:45:01, defender, 0, 14, 144
2019-03-07 14:48:07, intruder, 0, -27, 190
2019-03-07 14:52:22, defender, 1, 41, 160
2019-03-07 14:52:22, defender, 0, 23, 170
2019-03-07 14:53:57, defender, 1, 49, 196
2019-03-07 14:53:57, defender, 0, 47, 182
2019-03-07 14:53:59, defender, 1, 20, 76
2019-03-07 14:53:59, intruder, 0, -429, 1032
2019-03-07 14:54:02, defender, 0, 146, 1060
2019-03-07 14:54:06, defender, 0, 223, 476
2019-03-07 14:54:06, intruder, 0, -520, 1230
2019-03-07 14:54:06, defender, 1, 333, 1232
2019-03-07 14:55:23, defender, 0, 783, 1998
2019-03-07 14:55:23, intruder, 0, -909, 1998
2019-03-07 14:55:23, defender, 1, 467, 1998
2019-03-07 14:55:31, defender, 0, 813, 1998
2019-03-07 14:55:31, intruder, 0, -909, 1998
2019-03-07 14:55:31, defender, 1, 446, 1998
2019-03-07 14:55:40, defender, 0, 808, 1998
2019-03-07 14:55:40, defender, 1, 435, 1998
2019-03-07 14:55:40, intruder, 0, -897, 1998
2019-03-07 14:55:48, defender, 0, 806, 1998
2019-03-07 14:55:48, intruder, 0, -894, 1998
2019-03-07 14:55:49, defender, 1, 433, 1998
2019-03-07 14:55:56, intruder, 0, -882, 1998
2019-03-07 14:55:56, defender, 0, 799, 1998
2019-03-07 14:55:56, defender, 1, 424, 1998
2019-03-07 14:56:05, defender, 1, 421, 1998
2019-03-07 14:56:05, intruder, 0, -879, 1998
2019-03-07 14:56:05, defender, 0, 800, 1998
2019-03-07 14:56:15, defender, 1, 425, 1998
2019-03-07 14:56:15, intruder, 0, -883, 1998
2019-03-07 14:56:15, defender, 0, 801, 1998
2019-03-07 14:56:24, intruder, 0, -874, 1998
2019-03-07 14:56:24, defender, 0, 797, 1998
2019-03-07 14:56:24, defender, 1, 417, 1998
2019-03-07 14:56:32, intruder, 0, -892, 1998
2019-03-07 14:56:33, defender, 1, 431, 1998
2019-03-07 14:56:33, defender, 0, 806, 1998
2019-03-07 14:56:43, intruder, 0, -900, 1998
2019-03-07 14:56:43, defender, 1, 438, 1998
2019-03-07 14:56:43, defender, 0, 809, 1998
2019-03-07 14:56:51, defender, 1, 441, 1998
2019-03-07 14:56:51, intruder, 0, -904, 1998
2019-03-07 14:56:52, defender, 0, 810, 1998
2019-03-07 14:57:01, intruder, 0, -908, 1998
2019-03-07 14:57:01, defender, 1, 445, 1998
2019-03-07 14:57:01, defender, 0, 811, 1998
2019-03-07 14:57:09, defender, 1, 457, 1998
2019-03-07 14:57:10, intruder, 0, -922, 1998
2019-03-07 14:57:10, defender, 0, 817, 1998
2019-03-07 14:57:18, defender, 0, 821, 1998
2019-03-07 14:57:18, intruder, 0, -925, 1998
2019-03-07 14:57:18, defender, 1, 458, 1998
2019-03-07 14:57:27, intruder, 0, -928, 1998
2019-03-07 14:57:27, defender, 0, 822, 1998
2019-03-07 14:57:27, defender, 1, 461, 1998
2019-03-07 14:57:35, intruder, 0, -917, 1998
2019-03-07 14:57:35, defender, 0, 814, 1998
2019-03-07 14:57:35, defender, 1, 453, 1998
2019-03-07 14:57:43, intruder, 0, -916, 1998
2019-03-07 14:57:44, defender, 0, 814, 1998
2019-03-07 14:57:44, defender, 1, 453, 1998
2019-03-07 14:57:53, intruder, 0, -915, 1998
2019-03-07 14:57:53, defender, 0, 817, 1998
2019-03-07 14:57:54, defender, 1, 453, 1998
2019-03-07 14:58:01, intruder, 0, -940, 1998
2019-03-07 14:58:02, defender, 0, 830, 1998
2019-03-07 14:58:02, defender, 1, 470, 1998
2019-03-07 14:58:10, intruder, 0, -933, 1998
2019-03-07 14:58:10, defender, 0, 824, 1998
2019-03-07 14:58:11, defender, 1, 464, 1998
2019-03-07 14:58:19, intruder, 0, -949, 1998
2019-03-07 14:58:19, defender, 0, 834, 1998
2019-03-07 14:58:19, defender, 1, 477, 1998
2019-03-07 14:58:22, intruder, 0, -948, 1998
